event_time,duration
1268034203.33594,1.0
1268034303.52344,0.25
1268084205.21094,0.625
1268033094.33594,1.53125
1268056596.54688,1.34692001342773
1268084676.19531,0.5625
1268112368.47656,1.3125
1268113921.45312,0.125
1268165054.63281,0.820800006389618
1268142525.10938,0.75
1268149190.14062,1.25
1268168574.64844,0.5
1268136074.8125,2.0
1268212241.53125,2.0
1268165314.95312,0.464359998703003
1268170105.72656,0.625
1268212247.70312,3.0
1268212039.21875,2.0
1268232745.14844,0.5
1268045940.34375,2.0
1268115579.91406,0.689450025558472
1268146726.72656,0.5
1268197873.79688,0.781740009784698
1268231848.65625,1.5
1268230961.10938,1.0
1268230451.75781,1.0
1268084576.92188,2.0
1268287215.64062,1.87267994880676
1268230434.8125,1.5
1268235358.58594,1.04785001277924
1268256096.42188,0.375
1268255776.75781,0.3125
1268271007.40625,3.75
1268275284.59375,3.0
1268244408.36328,1.0
1268255177.49219,0.5
1268282461.53125,2.0
1268310141.53125,2.0
1268284404.79688,2.21093988418579
1268295415.84375,3.5
1268312796.46875,2.5
1268319156.21875,2.0
1268323839.10938,2.5
1268323635.53125,3.19336009025574
1268327717.59375,2.5
1268341094.63281,0.5
1268329863.85938,2.5
1268327285.95312,0.257809996604919
1268383874.53125,0.75
1268340900.46094,0.3125
1268362027.375,8.25
1268381886.70312,1.25
1268339556.79688,2.9277400970459
1268341928.44531,1.25
1268381768.8125,5.5
1268381995.17188,0.369630008935928
1268381809.125,4.79639005661011
1268395502.57812,15.0625
1268393238.04688,0.78125
1268399782.41406,0.4375
1268394565.50781,1.27197003364563
1268405803.30469,0.25
1268410683.98438,0.5
1268405947.10938,0.4375
1268413817.47656,0.75
1268416845.67969,1.0
1268417055.95312,0.5
1268414309.85156,0.25
1268410677.42188,1.25
1268409907.05469,0.75
1268412186.39844,0.6875
1268416665.98438,1.0
1268408759.40625,1.5
1268407206.86719,1.25
1268412193.94531,0.75
1268416847.84375,1.0
1268429252.46875,0.81029999256134
1268419099.70312,0.625
1268418368.17188,0.5
1268429165.78906,0.1875
1268418904.83594,1.0
1268431278.4375,3.03516006469727
1268429478.88281,1.0
1268433107.32812,1.0
1268449469.19531,1.0
1268439153.92969,1.0
1268440325.85938,0.75
1268440307.54688,3.5
1268440256.96875,2.0
1268440723.71875,2.625
1268440267.34375,4.5
1268439698.88281,1.25
1268440255.10938,0.3125
1268441207.07812,1.5
1268439715.92188,0.625
1268440635.28125,2.0
1268439352.35938,1.0
1268457885.53125,5.5
1268457020.46875,2.0
1268459444.76562,2.6445300579071
1268459694.75781,0.625
1268471431.16406,1.0
1268450441.09375,2.0
1268468195.09375,3.0
1268457889.79688,3.5
1268481822.05469,0.625
1268508373.41406,1.33533000946045
1268481539.77344,0.1875
1268485166.85156,0.1875
1268488462.65625,2.125
1268488058.32812,0.375
1268559959.90625,2.0
1268523512.9375,2.0625
1268552859.96875,4.0
1268513458.41406,0.1875
1268562553.59375,1.0
1268572065.01562,1.0
1268572513.15625,5.0625
1268572530.35938,5.25
1268572475.03125,3.5
1268572498.84375,2.13098001480103
1268572669.70312,4.09081983566284
1268572642.84375,9.5
1268581344.3125,3.5
1268588155.64062,0.375
1268572629.98438,3.50781011581421
1268591940.02344,0.75
1268591794.35938,0.75
1268588855.29688,5.5
1268590242.99219,0.625
1268590011.96875,3.0
