event_time,duration
1132269458.3125,2.5
1136119980.375,3.0
1136264316.4375,9.0
1135645359.11719,2.25
1136268599.3125,6.0
1135858971.125,3.5
1135500465.65625,3.25
1135506325.375,2.7695300579071
1135145863.3125,1.5
1130320681.5625,4.42383003234863
1134155859.77344,2.0
1133005846.1875,2.15625
1133692790.25,3.75
1134496427.46875,1.64648997783661
1134017988.1875,7.25
1134867951.90625,3.25
1132683084.09375,3.0
1132222861.375,4.69335985183716
1133718061.875,5.0
1130741449.9375,3.0
1131723330.6875,3.0
1132671131.65625,2.50781011581421
1131186313.75,3.0
1134976669.875,4.0
1133795575.5625,7.5
1133051751.625,3.5
1129979827.0625,1.75
1131274151.75,3.5
1132107018.375,2.25
1135730576.35938,3.57031011581421
1130428891.875,3.0
1131170067.65625,1.25
1136288605.6875,3.75
1134513116.0625,2.5
1133910438.625,1.5
1135515350.8125,2.5
1135467859.0625,2.25
1132828845.875,2.0
1133444071.25,6.13866996765137
1132108543.375,1.875
1130261288.875,5.75
1131371209.53125,2.5
1137015012.1875,1.71875
1134465579.4375,3.34618997573853
1137020304.3125,8.5
1135148071.8125,3.9375
1133503486.375,1.75
1131151667.75,3.0
1133890441.0625,3.0
1132029974.875,4.5
1132826265.75,1.06933999061584
1132276033.625,6.0
1134555920.25,13.0
1130320686.8125,2.71875
1131293382.0625,6.0
1132149153.125,3.0
1134203681.875,4.5
1132674375.03125,3.0
1133384753.09375,4.25
1130903113.25,3.375
1130876842.8125,1.75
1130347254.3125,3.0
1135505640.39062,1.25
1130528592.25,3.03612995147705
1134909775.6875,1.75
1133889708.625,2.5
1135754945.625,2.25
1132174625.15625,0.828119993209839
1130086759.1875,6.02637004852295
1130404113.5625,5.75
1133081378.375,1.50927996635437
1133293146.375,1.80664002895355
1131291970.3125,1.0
1131394968.625,2.0
1131699353.375,3.10156011581421
1135143668.78125,2.00976991653442
1136402643.6875,3.5820300579071
1135680222.26562,1.25
1130428520.375,3.0
1136385287.4375,6.75
1130202884.375,4.54198980331421
1133249711.8125,2.0
1136392238.71875,1.25
1134628678.625,3.0
1134769469.625,2.0
1130905352.75,4.15625
1131230358.1875,1.75
1133074787.25,3.375
1130140369.9375,3.5
1132932518.625,4.0
1132149159.5625,2.625
1130321377.3125,19.3144493103027
1135502814.5625,0.875
1130137013.375,3.0
1133759178.25,3.5
1136863846.9375,4.6152400970459
1135507095.9375,4.0
1134472094.875,3.5
1135592538.125,3.25
1134983745.92188,1.78320002555847
1132850810.1875,7.75
1130191340.375,3.25
1131445069.3125,4.82031011581421
1132976652.1875,2.5
1132760599.3125,4.25
1132986285.875,2.75
1133416705.875,2.56493997573853
1130893331.875,2.0
1130593096.71875,0.5625
1132714895.125,5.0
1132636117.875,2.75
1135615499.28125,2.75
1135560972.375,1.0
1130162525.09375,3.0
1132879853.625,1.5
1131640293.9375,2.29883003234863
1134913210.51562,2.0
1135576629.59375,2.55762004852295
1130323607.4375,6.31934022903442
1135681322.89062,1.81201004981995
1132999788.375,3.5
1135515773.3125,6.0
1135500684.375,1.375
1135119289.5625,1.75
1131230686.9375,3.5
1130734962.125,2.75
1132333361.19531,1.125
1131162176.25,3.80175995826721
1133205144.8125,3.0
1136632084.125,6.25
1134504045.375,2.0
1133717326.40625,6.48437976837158
1134542243.4375,2.5
1135801302.28125,9.52795028686523
1130296563.25,4.0
1135500824.85938,2.75
1135142854.4375,1.75
1136902514.9375,4.75
1135131888.25,2.5
1135594212.5625,2.75
1133963246.0625,2.29784989356995
1130741218.53125,1.125
1134497562.53125,0.75
1133946059.15625,2.0
1131522223.09375,1.84179997444153
1131756526.875,3.25
1133286837.875,4.25
1132149441.5625,2.375
1130391903.15625,1.75
1130213344.5625,4.5
1134806469.0625,3.0
1131438411.9375,3.05663990974426
1130231129.75,2.0
1136879967.9375,4.09814977645874
1132757462.9375,2.4589900970459
1133834904.125,1.5
1134164027.5625,2.5
1134828274.375,2.75
1135500792.625,1.5
1136601579.75,3.0
1136272751.65625,3.25
1135896271.75,7.875
1134455269.8125,2.75
1136366699.0625,2.78539991378784
1130410991.625,5.77539014816284
1131764905.34375,2.6875
1131561765.97656,3.55663990974426
1132059712.625,3.75
1131472596.9375,8.75
1131470226.6875,4.75
1131111777.4375,2.25
1133952602.6875,4.5
1133010601.34375,3.25
1134871874.03125,2.0
1130394539.5625,2.54883003234863
1131322091.75,6.00731992721558
1134870018.4375,6.49218988418579
1130188266.125,1.5
1134870443.96875,1.5
1130363436.0625,6.25
1130930271.5625,1.875
1133144696.35938,3.71875
1132112230.8125,1.78130996227264
1131443773.125,2.53906011581421
1133668393.9375,1.5195300579071
1131523122.4375,3.5
1131355952.875,2.0
1131287901.625,1.75
1133081012.3125,2.25
1135804758.95312,2.0
1135875762.625,1.89648997783661
1132948181.125,1.52148997783661
1135038541.25,2.51758003234863
1135102439.53125,1.5
1131183278.84375,0.3125
1130567153.625,4.0
1130481422.625,2.02441000938416
1133221467.3125,1.25
1137014162.4375,9.07989978790283
1130191428.375,0.875
1137024787.8125,9.89062023162842
1132099804.48438,3.0820300579071
1132149721.1875,2.25
1135513255.5625,3.03589010238647
1135103021.71875,1.75
1134921072.1875,4.0
1133509762.0625,4.0
1132151922.9375,1.27050995826721
1130904551.625,4.0
1130730327.875,1.5
1132077956.875,1.75
1134769505.48438,3.00963997840881
1132058889.03125,2.25
1132546967.875,3.5
1134455877.5625,5.0
1130972372.4375,3.75
1131447422.375,6.5
1135850557.375,3.5
1135592205.875,2.24608993530273
1131735900.625,2.54883003234863
1130008107.5625,5.0
1133532569.25,8.0
1129981649.6875,2.875
1133680842.8125,3.25
1133326200.125,5.5
1132333403.86719,1.75
1132936292.3125,2.0
1135468885.5625,2.0
1135624916.625,4.34375
1133842480.9375,9.25
1131767283.25,3.94775009155273
1133075958.25,2.5
1133063177.75,4.0
1130328451.375,8.90625
1133941398.34375,2.53125
1134925691.6875,2.5
1130184150.25,2.5
1130324089.75,6.625
1131112731.03125,1.25
1131350909.0625,3.08447003364563
1132642097.59375,2.28906011581421
1134867612.0625,2.0
1133455784.9375,3.04883003234863
1134148035.9375,2.75
1133919696.625,4.0
1131615318.75,3.5
1133780590.875,1.5
1130392388.125,1.25
1136612382.375,1.25
1131351256.0625,1.54688000679016
1132066045.875,2.0
1135788259.375,2.75
1135754160.25,3.0
1133115709.25,5.0
1134368178.25,3.5
1136403408.125,7.5
1130195719.59375,1.5
1136537646.79688,1.125
1135102069.32812,2.9375
1134441666.84375,1.75
1132226184.53125,2.25
1131636463.84375,2.25
1133678263.75,3.5
1130183478.71875,3.75
1132996498.75,3.5
1134556078.375,5.0
1133459935.3125,3.06737995147705
1135117355.375,5.48437976837158
1133326191.65625,2.75
1135854321.5625,1.25
1135819325.46875,4.0
1130544679.72656,2.05408000946045
1131338503.3125,2.57226991653442
1133839610.5625,2.75
1131638700.1875,2.25
1132070357.15625,6.83202981948853
1131174633.3125,3.5
1133230378.25,6.5
1131937073.71875,2.0
1132105643.625,5.0
1131339165.09375,2.23438000679016
1133945891.8125,2.75
1134441817.03125,2.25
1133291347.8125,2.25
1135129771.9375,6.25
1130389821.71875,2.6875
1130261495.78125,4.75
1136209561.625,4.34766006469727
1132063196.9375,5.0
