event_time,duration
1130296372.04688,0.46875
1131445344.60938,1.15625
1131179138.26562,0.34375
1132118020.34375,0.5625
1134915986.84375,2.21483993530273
1133602081.20312,0.625
1130386113.96875,1.8125
1131116277.42188,0.375
1129660085.10938,1.5625
1131173246.53125,1.4697300195694
1133141084.35938,0.84375
1134278035.82812,0.84375
1134906806.64551,0.171880006790161
1128148014.60938,0.375
1130248586.82812,0.788089990615845
1127998039.70312,2.55468988418579
1130244736.78125,1.10938000679016
1131449478.90625,1.0
1130154086.48438,0.60547000169754
1131176081.10938,1.55469000339508
1130391983.23438,3.27343988418579
1130390300.09375,0.174799993634224
1135584182.15625,0.67577999830246
1127353633.62207,1.10938000679016
1136497255.54688,0.504880011081696
1130230133.22656,1.8007800579071
1133107707.51562,0.21875
1131446674.17188,0.302980005741119
1131453731.59375,4.78125
1131944584.03125,0.59375
1136585877.59375,6.75
1131741035.91406,2.11718988418579
1133106360.92188,0.875
1136624492.32812,1.03125
1130386194.82812,2.875
1131530593.34375,3.20116996765137
1130413206.14062,1.72852003574371
1129755727.79688,0.63672000169754
1134458318.03125,2.4375
1131606419.90625,2.3632800579071
1135584484.65625,1.37573003768921
1129708924.76562,7.42383003234863
1130298195.60156,1.34375
1130391912.03125,1.3125
1136794225.29688,0.28125
1130767928.46875,2.42188000679016
1132854705.57812,0.671880006790161
1130389450.4375,8.0
1131526835.48438,1.0
1129637602.89062,1.6132800579071
1131666647.58594,0.25
1134925421.71875,1.5
1134914012.78125,1.5625
1130155951.59375,0.78125
1131278485.46875,3.06737995147705
1130298653.84375,1.0625
1134915976.71875,11.28125
1131527800.03125,1.4375
1126582038.35938,0.367190003395081
1130262302.96875,2.5
1130295684.01562,2.58593988418579
1129789316.05469,1.3945300579071
1136503883.45312,0.32422000169754
1127980577.21094,2.625
1127993222.23438,0.3125
1136814652.21875,16.46875
1131117069.51562,0.25
1127992285.14062,1.07030999660492
1130295611.76562,0.515619993209839
1131447308.70312,2.4375
1133119460.85938,0.96875
1130969077.15576,1.64061999320984
1133602156.79688,0.46875
1134915829.21875,1.25
1130154015.14844,0.794920027256012
1137024029.73438,1.46875
1136904028.60938,39.65625
1131647747.29688,0.875
1136501624.51562,2.5
1131114139.32812,0.25
1133145283.15625,4.5
1134916244.90625,0.875
1127374881.48438,0.458990007638931
1129634589.29688,6.625
1128146637.67188,0.773440003395081
1131532461.40625,3.875
1130392489.9375,0.976559996604919
1128146641.98438,1.6875
1136524826.57812,0.6875
1136899249.45312,0.910889983177185
1130768491.30273,1.9375
1134909319.15625,0.78125
1130768490.01562,1.0
1130131359.84961,1.07811999320984
1130207675.46875,0.4375
1129708454.03125,4.95508003234863
1136389022.07812,1.5
1132056830.28125,2.6875
1130389579.51562,2.28125
1129631181.72949,0.125
1130279389.23438,0.712890028953552
1136376646.53125,2.5625
1130389824.21875,1.03662002086639
1131113800.71875,1.3125
1134922279.65625,1.65137004852295
1131174494.53125,1.375
1130512510.10938,0.125
1130203121.17188,0.84375
1131451559.51562,1.21875
1131532311.04688,0.4375
1127426236.81836,0.101559996604919
1131172019.26562,10.5156202316284
1136584705.45312,5.9375
1130363322.07129,0.0820299983024597
1127214115.42188,0.40625
1131388086.95801,0.296880006790161
1131453616.14062,2.3125
1131381816.40625,0.5625
1132180209.59375,0.6875
1131116275.50781,1.5625
1127981112.72656,1.2617199420929
1133129974.42188,0.28125
1134915468.83887,2.2695300579071
1130389280.28125,0.8125
1127783249.94531,1.46679997444153
1135583871.89062,0.1875
1132854704.40625,0.501950025558472
1127180062.94897,0.0234399996697903
1127980568.73438,0.880859971046448
1136899229.73438,12.7167997360229
1130815481.73438,0.59375
1133334265.71875,2.51758003234863
1130487975.23438,2.36034989356995
1128828051.7373,0.390619993209839
1130249012.48438,0.67577999830246
1130475768.47656,1.09375
1134915952.53125,1.0
1130389026.04688,1.9375
1131445733.78125,1.0625
1130413143.95312,1.5625
1130214054.82812,1.28125
1130767747.59375,7.00194978713989
1130230179.42188,1.125
1132781653.40625,3.0625
1130299055.84375,0.875
1131526869.95312,0.1875
1130408735.92188,5.17187976837158
1131562887.71875,3.71875
1130403946.5498,2.9375
1129660092.98438,0.75
1131696463.65625,0.625
1136501634.54688,0.90625
1127595322.57617,0.179690003395081
1136517723.57812,0.548340022563934
1136367210.89062,8.15233993530273
1130478897.35938,1.625
1131614818.33887,0.382809996604919
1131451755.89062,2.0625
1131453568.21875,5.5625
1136381510.15625,1.16015994548798
1136588203.73438,1.98438000679016
1135584530.90625,1.0
1131449920.78125,3.0
1131169642.59375,1.1875
1131114142.45312,0.53125
1128148021.35938,0.71875
1130138267.46875,3.4375
1132545301.09375,3.96875
1131115814.84375,2.0
1130159684.09375,1.25
1130203124.35938,0.85547000169754
1136376336.78125,2.85156011581421
1134915306.40625,1.625
1130254741.03125,2.60938000679016
1128144115.26562,1.21875
1130247979.34375,0.6875
1131115112.09375,1.375
1136799019.76562,10.1640596389771
1131439167.82812,2.0625
1130386557.96875,1.8125
1130768063.78125,1.375
1136696862.54688,0.53125
1136502735.10938,2.15625
1130934854.15625,0.875
1131172585.15625,1.5625
1130389278.09375,2.5
1130391919.10938,6.125
1130670381.86426,0.15625
1131532146.96875,4.1875
1134914602.03125,0.625
1130010294.375,3.56152009963989
1130154632.03125,1.4492199420929
1131526006.17188,1.3125
1127179411.64062,0.95702999830246
1134909240.84375,3.22461009025574
1129751907.61523,0.34375
1131464018.29688,0.375
1130769272.9873,0.603519976139069
1133145237.20312,5.0
1131532285.42969,0.09375
1131115718.71875,2.1875
1131451408.21875,1.625
1130158865.14502,2.99218988418579
1127188483.48145,0.109379999339581
1133085583.51562,0.6875
1131451022.57812,1.5625
1131526981.64062,2.03125
1131566726.54688,1.25
1136906418.32812,10.2988300323486
1136536438.46875,3.46875
1129711802.10938,7.00781011581421
1130206475.59375,1.15625
1133602088.95312,0.28125
1134922754.53125,0.4375
1130296394.13281,2.66406011581421
1131704155.64062,2.0
1131565723.65625,4.4375
1130154445.03125,0.51172000169754
1130170663.90625,0.257809996604919
1130769273.85938,1.14061999320984
1130296698.73438,1.125
1129751692.82812,0.3125
1130768481.34375,0.71875
1131530437.28125,5.06835985183716
1130394670.96875,1.15625
1131117097.35938,0.53125
1134915404.92188,0.8125
1128145244.48438,1.375
1130404930.78125,1.875
1131950367.69336,0.15625
1130393442.28125,0.799870014190674
1131668931.90625,0.25
1130298191.64062,1.0
1131664162.5625,1.0
1132725641.84375,0.714839994907379
1130141623.59375,1.3125
1133602193.45312,0.1875
1136584700.21875,0.75
1127472657.07812,0.46875
1131449958.21875,1.94530999660492
1136797849.23438,47.9375
1127981529.98438,1.5
1131163580.71875,0.9375
1133602261.92188,3.0625
1134905988.33838,0.375
1131566951.67188,4.65625
1131445343.64062,1.24219000339508
1131944840.40625,3.0
1130246685.15625,3.73974990844727
1128827247.17383,2.21875
1136375794.99316,0.351559996604919
1127991992.07812,1.66405999660492
1130413153.40137,1.08984005451202
1127564410.9248,0.0195300001651049
1130243611.39844,1.68359005451202
1130213731.72363,1.9570300579071
1130214048.70312,0.4375
1127453490.92773,0.847660005092621
1129835812.80762,1.35155999660492
1136195924.68652,0.51952999830246
1130299754.98438,0.851559996604919
1130156514.73926,0.347660005092621
1129330721.91211,1.44530999660492
1130155849.8418,0.632809996604919
1130768475.57812,2.02343988418579
1129712648.6582,0.71875
1129835132.41895,1.39061999320984
1129334338.70117,0.804690003395081
1134917870.19824,2.57811999320984
1136196101.90625,5.21875
1136195469.48242,1.75
1127529600.32812,1.51758003234863
1129647858.52637,0.398440003395081
1129251593.34961,0.0625
1130153924.73438,0.78125
1134920771.90625,2.25
1127564191.37305,0.49413999915123
1130155947.8418,1.15234005451202
1136376163.2168,4.75781011581421
1129751563.23438,1.03125
1130154413.32324,0.310550004243851
1127188486.14648,0.460940003395081
1129835862.11523,2.21875
1136199913.5625,3.60938000679016
1129643014.45898,0.76952999830246
1128827499.30273,0.830079972743988
1130416683.65625,1.0
1129345483.20801,1.19140994548798
1129751684.95312,3.5
1128147762.00879,2.65625
1136381357.2832,0.839839994907379
1130769272.23438,0.84375
1136375089.09375,2.25
