event_time,duration
1238167133.45312,1.5
1238169066.23438,1.5
1238168509.5625,1.25
1238166442.53906,1.75
1238168477.29688,0.75
1238168423.64062,0.75
1238166269.64062,1.91991996765137
1238166446.9375,1.78565001487732
1238166777.20312,1.38085997104645
1238166470.64062,1.75
1238168516.37891,1.25
1238169552.65625,1.55981004238129
1238167871.98438,1.3125
1238168416.61719,1.25
1238169075.625,2.0
1238167135.35156,0.1875
1238168481.91406,0.592769980430603
1238168428.48438,1.0
1238166472.82031,1.0
1238167559.94531,1.47168004512787
1238166093.1875,2.0
1238166259.92969,1.375
1238166262.11719,2.0
1238167145.82031,1.25
1238167447.85156,0.503419995307922
1238166086.20312,0.875
1238167886.03906,2.125
1238166439.96875,1.25
1238168421.22656,1.09570002555847
1238168335.8125,1.5
1238167192.21875,1.5
1238169063.5625,1.32324004173279
1238167413.15625,1.61767995357513
1238168652.40625,1.60155999660492
1238167848.76562,1.0
1238166250.23438,1.54688000679016
1238168328.92969,1.25
1238169794.0625,1.25
1238168277.64844,1.0
1238166913.3125,1.77539002895355
1238166444.73438,1.38037002086639
1238167728.79688,1.375
1238167715.23438,1.12963998317719
1238166257.27344,2.25
1238169072.98438,1.75
1238169081.95312,1.0
1238168338.4375,1.5
1238167836.91406,1.57811999320984
1238166112.10938,0.5625
1238168418.80469,1.0
1238168511.875,1.25
1238166248.05469,1.52929997444153
1238169263.9375,4.27233982086182
1238168333.5625,1.25
1238168109.03125,6.125
1238166271.5625,1.875
1238166252.42188,1.375
1238166291.85938,1.92944002151489
1238169070.82031,1.5927699804306
1238167096.92188,0.75
1238166255.08594,1.375
1238176334.39844,1.10938000679016
1238176346.69531,2.10863995552063
1238177884.04688,1.08594000339508
1238177641.09375,1.0
1238177886.375,1.25
1238176841.42969,1.25
1238176820.875,1.25
1238176937.0625,1.18945002555847
1238177343.78125,2.74707007408142
1238176115.24219,0.75
1238175766.5625,1.82519996166229
1238175995.07031,1.10938000679016
1238176986.5625,1.0
1238175953.02344,1.31029999256134
1238176355.89062,1.375
1238177235.9375,12.5292997360229
1238176325.4375,1.0
1238176984.125,1.48144996166229
1238176837.07031,1.25
1238176344.51562,1.125
1238176332.20312,2.17139005661011
1238176851.10938,1.125
1238176818.70312,1.58325004577637
1238177654.48438,1.55859005451202
1238175990.24219,1.08153998851776
1238176339.70312,1.25
1238177706.32812,0.75
1238176977.78906,1.25
1238177964.40625,0.982420027256012
1238176988.74219,0.939819991588593
1238176107.9375,1.0
1238176848.625,1.25
1238176110.64844,1.15625
1238177050.5625,1.25
1238175764.1875,1.0
1238175946.47656,1.45752000808716
1238177648.1875,1.25829994678497
1238176106.05469,1.259889960289
1238175997.375,1.33545005321503
1238176145.08594,0.75
1238175757.0625,1.0
1238176353.26562,4.25
1238178590.82031,0.875
1238179651.15625,1.71875
1238176283.375,16.25
1238176341.88281,1.0
1238178407.70312,0.625
1238178909.375,1.75
1238179655.625,1.5
1238178403.51562,1.625
1238178083.1875,1.0
1238178344.51562,0.928709983825684
1238178342.54688,0.1875
1238178162.0625,1.5563999414444
1238179648.6875,1.39844000339508
1238178472.78906,1.00317001342773
1238179497.9375,1.34375
1238178474.98438,1.0
1238179453.64062,1.0
1238178078.73438,1.25
1238178173.6875,1.5
1238178164.25781,1.5
1238179179.875,1.75
1238178159.625,1.78612995147705
1238178409.67188,0.375
1238178048.5625,0.75
1238178564.90625,1.51221001148224
1238178080.42969,1.25
1238178405.72656,1.0
1238178349.35156,0.566410005092621
1238181334.53906,1.75
1238181481.9375,9.5
1238180470.67188,0.59154999256134
1238181331.89844,2.43957996368408
1238181209.90625,1.375
1238182413.01562,1.65625
1238181329.71094,0.749019980430603
1238181212.64844,3.71192002296448
1238183378.54688,1.0
1238183214.88281,1.0
1238182417.33594,1.04394996166229
1238182415.17188,0.9375
1238181906.8125,2.0
1238183273.25781,1.05614995956421
1238183275.91406,1.5
1238182325.35938,1.09765994548798
1238183266.27344,0.92577999830246
1238183373.71094,1.25
1238183268.88281,1.25
1238183271.07031,1.29199004173279
1238183385.54688,1.34570002555847
1238182203.86719,1.25
1238183392.54688,0.5625
1238181767.3125,1.5
1238183326.79688,0.375
1238183383.36719,0.75
1238182309.1875,1.5
